545;DIVIDENDO A COBRAR;DIVIDENDO A COBRAR;3
5450;DIVIDENDO A COBRAR;DIVIDENDO A COBRAR;4
546;INTERES.C/P VALORES REPRESENTA;INTERES.C/P VALORES REPRESENTATIVOS DE DEUDA;3
5460;INTERES.C/P VALORES REPRESENTA;INTERES.C/P VALORES REPRESENTATIVOS DE DEUDA;4
547;INTERESES C/P DE CRDTOS.;INTERESES C/P DE CRDTOS.;3
5470;INTERESES C/P DE CRDTOS.;INTERESES C/P DE CRDTOS.;4
548;IMPOSICION A CORTO PLAZO;IMPOSICION A CORTO PLAZO;3
5480;IMPOSICION A CORTO PLAZO;IMPOSICION A CORTO PLAZO;4
549;DESEMBOL.PDTE.PARTI.PATRIM.NET;DESEMBOL.PDTE.PARTI.PATRIM.NETO C/P;3
5490;DESEMBOL.PDTE.PARTI.PATRIM.NET;DESEMBOL.PDTE.PARTI.PATRIM.NETO C/P;4
55;OTRAS CUENTAS NO BANCARIA;OTRAS CUENTAS NO BANCARIA;2
550;TITULAR DE LA EXPLOTACION;TITULAR DE LA EXPLOTACION;3
5500;TITULAR DE LA EXPLOTACION;TITULAR DE LA EXPLOTACION;4
551;C/CTE.CON SOCIOS Y ADMINISTRAD;C/CTE.CON SOCIOS Y ADMINISTRADORES;3
5510;C/CTE.CON SOCIOS Y ADMINISTRAD;C/CTE.CON SOCIOS Y ADMINISTRADORES;4
552;C/CTE.OTR.PERSO.&ENT.VINC;C/CTE.OTR.PERSO.&ENT.VINC;3
5523;CTA.CTE.CON EMP.GRUPO;CTA.CTE.CON EMP.GRUPO;4
5524;CTA.CTE.CON EMP.ASOCIADA;CTA.CTE.CON EMP.ASOCIADA;4
5525;CTA.CTE.OT.PART.VINCULADAS;CTA.CTE.OT.PART.VINCULADAS;4
553;C/CTE.EN FUSIONES Y ESCISIONES;C/CTE.EN FUSIONES Y ESCISIONES;3
5530;SOCIOS, SOCIEDAD DISUELTA;SOCIOS, SOCIEDAD DISUELTA;4
5531;SOCIOS, CUENTA DE FUSION;SOCIOS, CUENTA DE FUSION;4
5532;SOCIOS, SOCIEDAD ESCINDIDA;SOCIOS, SOCIEDAD ESCINDIDA;4
5533;SOCIOS, CTA DE ESCISION;SOCIOS, CTA DE ESCISION;4
554;C/CTE. UNIONES TMP.EMP. Y COMU;C/CTE. UNIONES TMP.EMP. Y COMUNIDAD BIENES;3
555;PARTIDAS PDTES.APLICACION;PARTIDAS PDTES.APLICACION;3
5550;PARTIDAS PDTES.APLICACION;PARTIDAS PDTES.APLICACION;4
556;DESEMBOL.EXIG.S/PARTICIPACIONE;DESEMBOL.EXIG.S/PARTICIPACIONES EN PATRIM.NETO;3
5563;DESEMB.EXIG.S/PARTIC. EMP.GRUP;DESEMB.EXIG.S/PARTIC. EMP.GRUPO;4
5564;DESEMB.EXIG.S/PARTIC. EMP.ASOC;DESEMB.EXIG.S/PARTIC. EMP.ASOCIADAS;4
5565;DESEMB.EXIG. S/OTRAS PART.VINC;DESEMB.EXIG. S/OTRAS PART.VINCULADAS;4
5566;DESEMB.EXIG.S/OTRAS EMPRESAS;DESEMB.EXIG.S/OTRAS EMPRESAS;4
557;DIVIDENDO ACTIVO A CUENTA;DIVIDENDO ACTIVO A CUENTA;3
5570;DIVIDENDO ACTIVO A CUENTA;DIVIDENDO ACTIVO A CUENTA;4
558;SOCIOS POR DESEMBOLSOS EXIGIDO;SOCIOS POR DESEMBOLSOS EXIGIDOS;3
5580;SOCIOS DESEMB.EXIG.S/ACCIONES;SOCIOS DESEMB.EXIG.S/ACCIONES O PARTIC. ORDINARIAS;4
5585;SOCIOS DESEMB.EXIG.S/ACCION O;SOCIOS DESEMB.EXIG.S/ACCION O PARTIC.PASIVO FINAN;4
559;DERIVADOS FINANCIEROS C/P;DERIVADOS FINANCIEROS C/P;3
5590;ACTIVOS POR DERIVADOS FINAN.C/;ACTIVOS POR DERIVADOS FINAN.C/P, CARTERA NEGOC.;4
5593;ACTIVOS POR DERIVADOS FINAN.C/;ACTIVOS POR DERIVADOS FINAN.C/P, INSTRUM.COBERTURA;4
5595;PASIVOS  POR DERIVADOS FINAN.C;PASIVOS  POR DERIVADOS FINAN.C/P, CARTERA NEGOC.;4
5598;PASIVOS POR DERIVADOS FINAN.C/;PASIVOS POR DERIVADOS FINAN.C/P, INSTRUM.COBERTURA;4
56;FIANZ. Y DEPOSITOS RECIB. C/P;FIANZ. Y DEPOSITOS RECIB. C/P Y AJUST. PERIODIF.;2
560;FIANZAS RECIBIDAS C/P;FIANZAS RECIBIDAS C/P;3
5600;FIANZAS RECIBIDAS C/P;FIANZAS RECIBIDAS C/P;4
561;DEPOSITOS RECIBIDOS C/P;DEPOSITOS RECIBIDOS C/P;3
5610;DEPOSITOS RECIBIDOS C/P;DEPOSITOS RECIBIDOS C/P;4
565;FIANZAS CONSTITUIDAS C/P;FIANZAS CONSTITUIDAS C/P;3
5650;FIANZAS CONSTITUIDAS C/P;FIANZAS CONSTITUIDAS C/P;4
566;DEPOSITOS CONSTITUIDOS C/P;DEPOSITOS CONSTITUIDOS C/P;3
5660;DEPOSITOS CONSTITUIDOS C/P;DEPOSITOS CONSTITUIDOS C/P;4
567;INTER.PAGADOS POR ANTICIP;INTER.PAGADOS POR ANTICIP;3
5670;INTER.PAGADOS POR ANTICIP;INTER.PAGADOS POR ANTICIP;4
568;INTER.COBRADOS POR ANTICIP;INTER.COBRADOS POR ANTICIP;3
5680;INTER.COBRADOS POR ANTICIP;INTER.COBRADOS POR ANTICIP;4
569;GARANTIAS FINANCIERAS C/P;GARANTIAS FINANCIERAS C/P;3
57;TESORERIA;TESORERIA;2
570;CAJA, €;CAJA, €;3
5700;CAJA, €;CAJA, €;4
571;CAJA,MONEDA EXTRANJERA;CAJA,MONEDA EXTRANJERA;3
5710;CAJA,MONEDA EXTRANJERA;CAJA,MONEDA EXTRANJERA;4
572;CTAS.CTES.DE BANCOS €;CTAS.CTES.DE BANCOS €;3
5720;CTAS.CTES.DE BANCOS €.;CTAS.CTES.DE BANCOS €.;4
573;CTAS.CTES.BANCOS,MON.EX.;CTAS.CTES.BANCOS,MON.EX.;3
5730;CTAS.CTES.BANCOS,MON.EX.;CTAS.CTES.BANCOS,MON.EX.;4
574;CTAS.AHORRO BANCOS,€;CTAS.AHORRO BANCOS,€;3
5740;CTAS.AHORRO BANCOS,€.;CTAS.AHORRO BANCOS,€.;4
575;CTAS.AHORRO BANCOS,MON.EX;CTAS.AHORRO BANCOS,MON.EX;3
5750;CTAS.AHORRO BANCOS,MON.EX;CTAS.AHORRO BANCOS,MON.EX;4
576;INVERSIONES C/P DE GRAN LIQUID;INVERSIONES C/P DE GRAN LIQUIDEZ;3
58;ACT.NO CORRIENTE PARA VENTA&AC;ACT.NO CORRIENTE PARA VENTA&ACT.-PASIV.ASOCIAD;2
580;INMOVILIZADO;INMOVILIZADO;3
581;INVERSIONES CON PERSONAS Y ENT;INVERSIONES CON PERSONAS Y ENTIDADES VINCULADAS;3
582;INVERSIONES FINANCIERAS;INVERSIONES FINANCIERAS;3
583;EXISTENCIAS, DEUDOR.COMER. Y O;EXISTENCIAS, DEUDOR.COMER. Y OTRAS CTAS.A COBRAR;3
584;OTROS ACTIVOS;OTROS ACTIVOS;3
585;PROVISIONES;PROVISIONES;3
586;DEUDAS CARACT. ESPECIALES;DEUDAS CARACT. ESPECIALES;3
587;DEUDAS PERSONAS&ENT.VINC.;DEUDAS PERSONAS&ENT.VINC.;3
588;ACREED.COMERC. Y OTRAS CTAS. A;ACREED.COMERC. Y OTRAS CTAS. A PAGAR;3
589;OTROS PASIVOS;OTROS PASIVOS;3
59;DETERIORO INSTR.FIN.C/P Y ACT.;DETERIORO INSTR.FIN.C/P Y ACT. NO CORRIENT.VENTA;2
593;DETERIORO PARTICIPACIONES C/P;DETERIORO PARTICIPACIONES C/P PARTES VINCULADAS;3
5933;DETERIORO PARTICIPACIONES C/P;DETERIORO PARTICIPACIONES C/P EMP.GRUPO;4
5934;DETERIORO PARTICIPACIONES C/P;DETERIORO PARTICIPACIONES C/P EMP.ASOC.;4
594;DETERIORO VALOR DEUDA C/P PART;DETERIORO VALOR DEUDA C/P PARTES VINCULADAS;3
5943;DETERIORO VALOR DEUDA C/P EMP.;DETERIORO VALOR DEUDA C/P EMP.GRUPO;4
5944;DETERIORO VALOR DEUDA C/P EMP.;DETERIORO VALOR DEUDA C/P EMP.ASOCIADAS;4
5945;DETERIORO VALORES DEUDA C/P OT;DETERIORO VALORES DEUDA C/P OTRAS PARTES VINCUL.;4
595;DETERIORO VALOR CDTOS.C/P PART;DETERIORO VALOR CDTOS.C/P PARTES VINCUL.;3
5953;DETERIORO VALOR CDTOS.C/P EMP.;DETERIORO VALOR CDTOS.C/P EMP.GRUPO;4
5954;DETERIORO VALOR.CDTOS.C/P EMP.;DETERIORO VALOR.CDTOS.C/P EMP.ASOCIADAS;4
5955;DETERIORO VALOR.CDTOS.C/P OTRA;DETERIORO VALOR.CDTOS.C/P OTRAS PARTES;4
597;DET.VALOR DEUDA C/P;DET.VALOR DEUDA C/P;3
5970;DET.VALOR DEUDA C/P;DET.VALOR DEUDA C/P;4
598;DET.VALOR CDTOS. C/P;DET.VALOR CDTOS. C/P;3
5980;DET.VALOR CDTOS. C/P;DET.VALOR CDTOS. C/P;4
599;DET.ACTIV.NO CORRIENTES MANT.P;DET.ACTIV.NO CORRIENTES MANT.PARA VENTA;3
5990;INMV.NO CORRIENTE MANT.PARA VE;INMV.NO CORRIENTE MANT.PARA VENTA;4
5991;INVER.CON PERSON.&ENT.NO CORRI;INVER.CON PERSON.&ENT.NO CORRIENT.MANT.PARA VENTA;4
5992;INVER. FINANC.NO CORRIENTES MA;INVER. FINANC.NO CORRIENTES MANT. PARA VENTA;4
5993;EXIST.DEUDOR.&OT.CTAS.A COBRAR;EXIST.DEUDOR.&OT.CTAS.A COBRAR.ENAJ.MANT.VENTA;4
5994;OTROS ACTIVOS MANT. PARA VENTA;OTROS ACTIVOS MANT. PARA VENTA;4
6;COMPRAS Y GASTOS;COMPRAS Y GASTOS;1
60;COMPRAS;COMPRAS;2
600;COMPRAS DE MERCADERIAS;COMPRAS DE MERCADERIAS;3
6000;COMPRAS DE MERCADERIAS;COMPRAS DE MERCADERIAS;4
60000000;COMPRA DE MERCADERÍAS;COMPRA DE MERCADERÍAS;0
601;COMPRA DE MATERIAS PRIMAS;COMPRA DE MATERIAS PRIMAS;3
6010;COMPRA DE MATERIAS PRIMAS;COMPRA DE MATERIAS PRIMAS;4
60100001;COMPRA DE MATERIAS PRIMAS;COMPRA DE MATERIAS PRIMAS;0
602;COMPRA OTROS APROVISIONAM;COMPRA OTROS APROVISIONAM;3
6020;COMPRA OTROS APROVISIONAM;COMPRA OTROS APROVISIONAM;4
606;DTO.S/COMPRAS P.PAGO;DTO.S/COMPRAS P.PAGO;3
6060;DTO.S/COMPRAS P.PAGO MERC;DTO.S/COMPRAS P.PAGO MERCADERIAS;4
60600000;DTO.S/COMPRAS P.PAGO MERC;DTO.S/COMPRAS P.PAGO MERC;0
6061;DTO.S/COMPRAS P.PAGO MAT.PRIMA;DTO.S/COMPRAS P.PAGO MAT.PRIMAS;4
6062;DTO.S/COMPRAS P.PAGO APROVISIO;DTO.S/COMPRAS P.PAGO APROVISIONAMIENTOS;4
607;TRABAJO REALIZ.POR O.EMPR;TRABAJO REALIZ.POR O.EMPR;3
6070;TRABAJO REALIZ.POR O.EMPR;TRABAJO REALIZ.POR O.EMPR;4
608;DEVOLUCIONES DE COMPRAS;DEVOLUCIONES DE COMPRAS;3
6080;DEVOL.COMPRAS MERCADERIAS;DEVOL.COMPRAS MERCADERIAS;4
60800000;DEVOLUCIONES DE COMPRAS;DEVOLUCIONES DE COMPRAS;0
6081;DEVOL.COMPRAS MAT.PRIMAS;DEVOL.COMPRAS MAT.PRIMAS;4
6082;DEVOL.DE OTRAS COMPRAS;DEVOL.DE OTRAS COMPRAS;4
609;RAPPELS  POR COMPRAS;RAPPELS  POR COMPRAS;3
6090;RAPPELS COMPRA MERCADERIA;RAPPELS COMPRA MERCADERIA;4
6091;RAPPELS COMPRA MAT.PRIMAS;RAPPELS COMPRA MAT.PRIMAS;4
6092;RAPPELS OTRAS COMPRAS;RAPPELS OTRAS COMPRAS;4
61;VARIACION DE EXISTENCIAS;VARIACION DE EXISTENCIAS;2
610;VARIACION EXIST.MERCADERI;VARIACION EXIST.MERCADERI;3
6100;VARIACION EXIST.MERCADERI;VARIACION EXIST.MERCADERI;4
611;VARIACION EXIST.MAT.PRIMA;VARIACION EXIST.MAT.PRIMA;3
6110;VARIACION EXIST.MAT.PRIMA;VARIACION EXIST.MAT.PRIMA;4
612;VARIACION EXIST.O.APROVIS;VARIACION EXIST.O.APROVIS;3
6120;VARIACION EXIST.O.APROVIS;VARIACION EXIST.O.APROVIS;4
62;SERVICIOS EXTERIORES;SERVICIOS EXTERIORES;2
620;GTOS.EN I Y D DEL EJERC.;GTOS.EN I Y D DEL EJERC.;3
6200;GTOS.EN I Y D DEL EJERC.;GTOS.EN I Y D DEL EJERC.;4
621;ARRENDAMIENTOS Y CANONES;ARRENDAMIENTOS Y CANONES;3
6210;ARRENDAMIENTOS Y CANONES;ARRENDAMIENTOS Y CANONES;4
622;REPARACIONES Y CONSERVAC.;REPARACIONES Y CONSERVAC.;3
6220;REPARACIONES Y CONSERVAC.;REPARACIONES Y CONSERVAC.;4
623;SERV.PROFESIONALES INDEP.;SERV.PROFESIONALES INDEP.;3
6230;SERV.PROFESIONALES INDEP.;SERV.PROFESIONALES INDEP.;4
624;TRANSPORTES;TRANSPORTES;3
6240;TRANSPORTES DE VENTAS;TRANSPORTES DE VENTAS;4
62400000;TRANSPORTES DE VENTAS;TRANSPORTES DE VENTAS;0
625;PRIMAS DE SEGUROS;PRIMAS DE SEGUROS;3
6250;PRIMAS DE SEGUROS;PRIMAS DE SEGUROS;4
626;SERVICIOS BANCARIOS;SERVICIOS BANCARIOS;3
6260;SERVICIOS BANCARIOS;SERVICIOS BANCARIOS;4
627;PUBLICIDAD Y PROPAGANDA;PUBLICIDAD Y PROPAGANDA;3
6270;PUBLICIDAD Y PROPAGANDA;PUBLICIDAD Y PROPAGANDA;4
62700000;PUBLICIDAD Y PROPAGANDA;PUBLICIDAD Y PROPAGANDA;0
628;SUMINISTROS;SUMINISTROS;3
6280;SUMINISTROS;SUMINISTROS;4
62800000;SUMINISTROS;SUMINISTROS;0
629;OTROS SERVICIOS;OTROS SERVICIOS;3
6290;GASTOS DE VIAJES;GASTOS DE VIAJES;4
62900000;GASTOS DE VIAJES;GASTOS DE VIAJES;0
63;TRIBUTOS;TRIBUTOS;2
630;IMPUESTO SOBRE BENEFICIOS;IMPUESTO SOBRE BENEFICIOS;3
6300;IMPUESTO CORRIENTE;IMPUESTO CORRIENTE;4
63000000;IMPUESTO CORRIENTE;IMPUESTO CORRIENTE;0
6301;IMPUESTO DIFERIDO;IMPUESTO DIFERIDO;4
631;OTROS TRIBUTOS;OTROS TRIBUTOS;3
6310;IMPUESTOS MUNICIPALES;IMPUESTOS MUNICIPALES;4
633;AJUSTES NEGATIV.IMPTO.Bº;AJUSTES NEGATIV.IMPTO.Bº;3
6330;AJUSTES NEGATIV.IMPTO.Bº;AJUSTES NEGATIV.IMPTO.Bº;4
634;AJUST.NEGATIV.IMPTO.INDIR;AJUST.NEGATIV.IMPTO.INDIR;3
6341;AJUSTES NEGATIV.IVA CORRIENTE;AJUSTES NEGATIV.IVA CORRIENTE;4
6342;AJUSTES NEGATIV.IVA INVERSIONE;AJUSTES NEGATIV.IVA INVERSIONES;4
636;DEVOLUCION DE IMPUESTOS;DEVOLUCION DE IMPUESTOS;3
6360;DEVOLUCION DE IMPUESTOS;DEVOLUCION DE IMPUESTOS;4
638;AJUSTES POSIT.IMPTO.Bº;AJUSTES POSIT.IMPTO.Bº;3
6380;AJUSTES POSIT.IMPTO.Bº;AJUSTES POSIT.IMPTO.Bº;4
639;AJUSTES POSIT.IMPTO.INDIRECTA;AJUSTES POSIT.IMPTO.INDIRECTA;3
6391;AJUSTES POSIT.IVA CORRIENTE;AJUSTES POSIT.IVA CORRIENTE;4
6392;AJUSTES POSIT.IVA INVERSIONES;AJUSTES POSIT.IVA INVERSIONES;4
64;GASTOS DE PERSONAL;GASTOS DE PERSONAL;2
640;SUELDOS Y SALARIOS;SUELDOS Y SALARIOS;3
6400;REMUNERACIONES FIJAS;REMUNERACIONES FIJAS;4
64000000;REMUNERACIONES FIJAS;REMUNERACIONES FIJAS;0
641;INDEMNIZACIONES;INDEMNIZACIONES;3
6410;INDEMNIZACIONES;INDEMNIZACIONES;4
642;SEG.SOCIAL A CGO.EMPRESA;SEG.SOCIAL A CGO.EMPRESA;3
6420;SEG.SOCIAL A CGO.EMPRESA;SEG.SOCIAL A CGO.EMPRESA;4
64200000;SEG.SOCIAL A CGO.EMPRESA;SEG.SOCIAL A CGO.EMPRESA;0
643;RETRIB. LP MED.SIST.APORT.DEFI;RETRIB. LP MED.SIST.APORT.DEFINITIVA;3
6430;RETRIB. LP MED.SIST.APORT.DEFI;RETRIB. LP MED.SIST.APORT.DEFINITIVA;4
644;RETRIB. LP MED.SIST.PREST.DEFI;RETRIB. LP MED.SIST.PREST.DEFINIDA;3
6440;CONTRIBUCIONES ANUALES;CONTRIBUCIONES ANUALES;4
6442;OTROS COSTES;OTROS COSTES;4
645;RETRIB. MEDIANTE INSTRUMENTOS;RETRIB. MEDIANTE INSTRUMENTOS DE PATRIMONIO;3
6450;RETRIB. AL PERSONAL LIQ. CON I;RETRIB. AL PERSONAL LIQ. CON INSTRUM.DE PATRIMONIO;4
6457;RETRIB. LIQ. EN EFECTIVO BASAD;RETRIB. LIQ. EN EFECTIVO BASADO EN INSTRUM.PATRIM.;4
649;OTROS GASTOS SOCIALES;OTROS GASTOS SOCIALES;3
6490;OTROS GASTOS SOCIALES;OTROS GASTOS SOCIALES;4
65;OTROS GASTOS DE GESTION;OTROS GASTOS DE GESTION;2
650;PERDIDAS DE CDTO.COMERCIALES I;PERDIDAS DE CDTO.COMERCIALES INCOBRABLES;3
6500;INSOLVENCIAS CLIENTES;INSOLVENCIAS CLIENTES;4
651;RTDO.OPERACIONES EN COMUN;RTDO.OPERACIONES EN COMUN;3
6510;BENEFICIO TRANSFERIDO;BENEFICIO TRANSFERIDO;4
6511;PERDIDA SOPORTADA;PERDIDA SOPORTADA;4
659;OTRAS PERDIDAS EN GESTION;OTRAS PERDIDAS EN GESTION;3
6590;OTRAS PERDIDAS EN GESTION;OTRAS PERDIDAS EN GESTION;4
66;GASTOS FINANCIEROS;GASTOS FINANCIEROS;2
660;GTOS. FINANCIEROS POR ACTUALIZ;GTOS. FINANCIEROS POR ACTUALIZACION DE PROVISIONES;3
661;INTERESES OBLIGAC.Y BONOS;INTERESES OBLIGAC.Y BONOS;3
6610;INTER.OBLI.BONOS LP.GRUPO;INTER.OBLI.BONOS LP.GRUPO;4
6611;INTER.OBLI.BONOS LP.ASOC.;INTER.OBLI.BONOS LP.ASOC.;4
6612;INT.OBLI.BONOS LP.OT.PART.VINC;INT.OBLI.BONOS LP.OT.PART.VINCULADAS;4
6613;INTER.OBLI.BONOS LP.OTRAS EMP.;INTER.OBLI.BONOS LP.OTRAS EMP.;4
6615;INTER.OBLI.BONOS CP.GRUPO;INTER.OBLI.BONOS CP.GRUPO;4
6616;INTER.OBLI.BONOS CP.ASOC.;INTER.OBLI.BONOS CP.ASOC.;4
6617;INTER.OBLI.BONOS CP OT.PARTES;INTER.OBLI.BONOS CP OT.PARTES VINCULADAS;4
6618;INTER.OBLI.BONOS CP.OTRAS EMP.;INTER.OBLI.BONOS CP.OTRAS EMP.;4
662;INTERESES DE DEUDAS;INTERESES DE DEUDAS;3
6620;INTER.DEUDAS EMP.GRUPO;INTER.DEUDAS EMP.GRUPO;4
6621;INTER.DEUDAS EMP.ASOC.;INTER.DEUDAS EMP.ASOC.;4
6622;INTER.DEUDAS OTRAS PARTES VINC;INTER.DEUDAS OTRAS PARTES VINCULADAS;4
6623;INTER.DEUDAS ENT.CDTO.;INTER.DEUDAS ENT.CDTO.;4
6624;INTER.DEUDAS O.EMPR.;INTER.DEUDAS O.EMPR.;4
663;PERD.VALOR INSTRUM.FIN.POR VAL;PERD.VALOR INSTRUM.FIN.POR VALOR RAZONABLE;3
6630;DE CARTERA NEGOCICION;DE CARTERA NEGOCICION;4
6631;DE DESIGNADOS POR LA EMPRESA;DE DESIGNADOS POR LA EMPRESA;4
6632;DE DISPONIBLES PARA LA VENTA;DE DISPONIBLES PARA LA VENTA;4
6633;DE INSTRUMENTOS DE COBERTURA;DE INSTRUMENTOS DE COBERTURA;4
664;DIVIDENDOS DE ACCIONES O PARTI;DIVIDENDOS DE ACCIONES O PARTICIP.CONSID.PASIVO;3
6640;DIVIDENDOS DE PASIVO, EMP. GRU;DIVIDENDOS DE PASIVO, EMP. GRUPO;4
6641;DIVIDENDOS DE PASIVO, EMP. ASO;DIVIDENDOS DE PASIVO, EMP. ASOCIADAS;4
6642;DIVIDENDOS DE PASIVO, OTRAS PA;DIVIDENDOS DE PASIVO, OTRAS PARTES VINCULADAS;4
6643;DIVIDENDOS DE PASIVO, OTRAS EM;DIVIDENDOS DE PASIVO, OTRAS EMPRESAS;4
665;INTERES DESCUENTO EFECTOS Y FA;INTERES DESCUENTO EFECTOS Y FACTORING;3
6650;CON ENT.CDTO. DEL GRUPO;CON ENT.CDTO. DEL GRUPO;4
6651;CON ENT.CDTO.  ASOCIA.;CON ENT.CDTO.  ASOCIA.;4
6652;CON OTRAS ENT.CDTO. VINC.;CON OTRAS ENT.CDTO. VINC.;4
6653;CON OTRAS ENT.CDTO.;CON OTRAS ENT.CDTO.;4
66530000;CON OTRAS ENT.CDTO.;CON OTRAS ENT.CDTO.;0
6654;INTERESES FACTORING CON ENT.CD;INTERESES FACTORING CON ENT.CDTO DEL GRUPO;4
6655;INTERESES FACTORING CON ENT.CD;INTERESES FACTORING CON ENT.CDTO ASOCIADAS;4
6656;INTERESES FACTORING CON ENT.CD;INTERESES FACTORING CON ENT.CDTO VINCULADAS;4
6657;INTERESES FACTORING CON OTRAS;INTERESES FACTORING CON OTRAS ENT.CDTO VINCUL.;4
666;PERD.PARTICIPACIONES&VALORES D;PERD.PARTICIPACIONES&VALORES DE DEUDA;3
6660;DE VALORES L/P EN EMP.GRUPO;DE VALORES L/P EN EMP.GRUPO;4
6661;DE VALORES L/P EN EMP.ASOCIADA;DE VALORES L/P EN EMP.ASOCIADAS;4
6662;DE L/P EN OTRAS PARTES VINCUL.;DE L/P EN OTRAS PARTES VINCUL.;4
6663;DE PARTICIP. Y VALORES L/P EN;DE PARTICIP. Y VALORES L/P EN OTRAS EMPRESAS;4
6665;DE PARTICIP. Y VALORES C/P EN;DE PARTICIP. Y VALORES C/P EN EMP.GRUPO;4
6666;DE PARTICIP. Y VALORES C/P EN;DE PARTICIP. Y VALORES C/P EN EMP.ASOCIADAS;4
6667;DE VALORES DEUDA C/P, OTRAS PA;DE VALORES DEUDA C/P, OTRAS PARTES VINCUL.;4
6668;DE VALORES DEUDA C/P, OTRAS EM;DE VALORES DEUDA C/P, OTRAS EMPRESAS;4
667;PERDIDAS CDTOS NO COMERCIALES;PERDIDAS CDTOS NO COMERCIALES;3
6670;DE CDTOS. L/P EMP.GRUPO;DE CDTOS. L/P EMP.GRUPO;4
6671;DE CDTOS.L/P EMP.ASOCIADAS;DE CDTOS.L/P EMP.ASOCIADAS;4
6672;DE CDTOS.L/P OTRAS PARTES VINC;DE CDTOS.L/P OTRAS PARTES VINCULADAS;4
6673;DE CDTOS.L/P OTRAS EMPRESAS;DE CDTOS.L/P OTRAS EMPRESAS;4
6675;DE CDTOS.C/P EMP.GRUPO;DE CDTOS.C/P EMP.GRUPO;4
6676;DE CDTOS.C/P EMP.ASOCIADAS;DE CDTOS.C/P EMP.ASOCIADAS;4
6677;DE CDTOS.C/P OTRAS PARTES VINC;DE CDTOS.C/P OTRAS PARTES VINCULADAS;4
6678;DE CRDTOS.C/P OTRAS EMPRESAS;DE CRDTOS.C/P OTRAS EMPRESAS;4
668;DIFERENCIA NEGATIV.CAMBIO;DIFERENCIA NEGATIV.CAMBIO;3
6680;DIFERENCIA NEGATIV.CAMBIO;DIFERENCIA NEGATIV.CAMBIO;4
66800000;DIFERENCIA NEGATIV.CAMBIO;DIFERENCIA NEGATIV.CAMBIO;0
669;OTROS GASTOS FINANCIEROS;OTROS GASTOS FINANCIEROS;3
6690;GTO.ANUAL FORMALIZ.DEUDAS;GTO.ANUAL FORMALIZ.DEUDAS;4
67;PERD.ACT.NO CORRIENT Y GASTOS;PERD.ACT.NO CORRIENT Y GASTOS EXCEPCIONALES;2
670;PERDIDA INMOVIL. INTAGIBL;PERDIDAS DEL INMOVILIZADO INTANGIBLE;3
6700;PERDIDA INMOVIL. INTAGIBL;PERDIDAS DEL INMOVILIZADO INTANGIBLE;4
67000000;PERDIDA INMOVIL. INTAGIBLE;PERDIDA INMOVIL. INTAGIBLE;0
671;PERDIDA DE INMOV.MATERIAL;PERDIDA DE INMOV.MATERIAL;3
6710;PERDIDA DE INMOV.MATERIAL;PERDIDA DE INMOV.MATERIAL;4
67100000;PERDIDA DE INMOV.MATERIAL;PERDIDA DE INMOV.MATERIAL;0
672;PERDIDA DE INVERSIONES INMOBIL;PERDIDA DE INVERSIONES INMOBILIARIAS;3
673;PERDIDAS DE PARTICIPACIONES L/;PERDIDAS DE PARTICIPACIONES L/P PARTES VINCUL.;3
6733;DE PARTIC. L/P EMP.GRUPO;DE PARTIC. L/P EMP.GRUPO;4
6734;DE PARTIC. L/P EMP. ASOC.;DE PARTIC. L/P EMP. ASOC.;4
6735;DE PARTIC. L/P OTRAS PARTES VI;DE PARTIC. L/P OTRAS PARTES VINCULADAS;4
675;PERDIDAS POR OPERACIONES CON O;PERDIDAS POR OPERACIONES CON OBLIGACIONES PROPIAS;3
6750;PERDIDAS POR OPERACIONES CON O;PERDIDAS POR OPERACIONES CON OBLIGACIONES PROPIAS;4
678;GASTOS EXTRAORDINARIOS;GASTOS EXTRAORDINARIOS;3
6780;GASTOS POR ACCIDENTES;GASTOS POR ACCIDENTES;4
68;DOTACIONES PARA AMORTIZACIONES;DOTACIONES PARA AMORTIZACIONES;2
680;AMORTIZACION INMOVILIZADO INTA;AMORTIZACION INMOVILIZADO INTANGIBLE;3
6800;AMORTIZACION INMOVILIZADO INTA;AMORTIZACION INMOVILIZADO INTANGIBLE;4
68000000;AMORTIZACION INMOVILIZADO INTA;AMORTIZACION INMOVILIZADO INTANGIBLE;0
681;AMORTIZ.INMOV.MATERIAL;AMORTIZ.INMOV.MATERIAL;3
6810;AMORTIZ.INMOV.MATERIAL;AMORTIZ.INMOV.MATERIAL;4
68100000;AMORTIZ.INMOV.MATERIAL;AMORTIZ.INMOV.MATERIAL;0
682;AMORTIZACION INVERSIONES INMOB;AMORTIZACION INVERSIONES INMOBILIARIAS;3
69;PERDIDAS POR DETERIORO Y OTRAS;PERDIDAS POR DETERIORO Y OTRAS DOTACIONES;2
690;PERD.DETERIORO INMOVILIZADO IN;PERD.DETERIORO INMOVILIZADO INTANGIBLE;3
6900;PERD.DETERIORO INMOVILIZA;PERD.DETERIORO INMOVILIZADO INTANGIBLE;4
69000000;PERD.DETERIORO INMOVILIZA;PERD.DETERIORO INMOVILIZA;0
691;PERD.DETERIORO INMOVILIZADO MA;PERD.DETERIORO INMOVILIZADO MATERIAL;3
6910;PERD.DETERIORO INMOVILIZA;PERD.DETERIORO INMOVILIZADO MATERIAL;4
69100000;PERD.DETERIORO INMOVILIZA;PERD.DETERIORO INMOVILIZA;0
